# QMC Seed Set
# seed_set_id: phi_qmc_001
# qmc_type: sobol
# num_samples: 1000
# dimensions: 4
# seed: 42
# timestamp_utc: 2025-12-15T01:33:10.377747+00:00
# generator: scipy.stats.qmc
# scramble: true
#
row_id,dim_0,dim_1,dim_2,dim_3
551,3.1640691868960857e-01,9.2664975672960281e-03,9.0235306695103645e-01,3.1551802903413773e-01
552,3.0829042382538319e-01,6.5645924396812916e-01,1.0989630222320557e-01,5.0107206217944622e-02
553,6.8401772342622280e-01,3.3993747830390930e-01,9.9844643194228411e-01,5.1524690631777048e-01
554,9.5958629529923201e-01,8.0387437902390957e-01,4.5001098141074181e-01,2.7715555392205715e-01
555,7.9355514608323574e-02,1.9825959578156471e-01,5.6463515851646662e-01,7.8819664195179939e-01
556,1.4239866007119417e-01,9.0199273917824030e-01,8.3832926303148270e-01,9.0058678947389126e-01
557,7.7154415939003229e-01,1.0112649481743574e-01,2.0759167242795229e-01,4.1296677663922310e-01
558,6.2205985561013222e-01,5.1245114672929049e-01,7.2481526806950569e-01,6.7450922261923552e-01
559,4.9524727463722229e-01,4.8493084963411093e-01,3.5237855557352304e-01,1.3904244545847178e-01
560,4.5553849916905165e-01,5.3237955924123526e-01,9.4264478702098131e-01,8.3299526944756508e-01
561,5.8364855404943228e-01,4.6584444213658571e-01,7.3870554566383362e-02,3.5174216888844967e-01
562,8.1184806115925312e-01,9.2793311458081007e-01,6.1817802581936121e-01,6.2157180253416300e-01
563,1.8021490238606930e-01,7.2366015054285526e-02,4.9207968637347221e-01,6.3167552463710308e-02
564,1.1727963760495186e-01,7.7611251547932625e-01,2.3412693012505770e-01,2.4756085220724344e-01
565,9.9978445470333099e-01,2.2517188452184200e-01,8.4508868306875229e-01,6.8879402708262205e-01
566,6.4571215678006411e-01,6.3831041753292084e-01,3.3200832549482584e-01,4.5801329985260963e-01
567,2.6847376022487879e-01,3.6089883930981159e-01,7.1591914072632790e-01,9.7834347747266293e-01
568,3.5679092723876238e-01,9.6168716438114643e-01,2.9841305315494537e-01,6.4994326699525118e-01
569,7.2902586404234171e-01,3.6051943898200989e-02,6.8696267623454332e-01,1.6147264000028372e-01
570,8.7545466050505638e-01,5.7797442935407162e-01,1.3850481435656548e-01,9.2289491742849350e-01
571,7.4785873293876648e-03,4.2574619129300117e-01,7.5312854442745447e-01,3.8852290250360966e-01
572,1.9455745257437229e-01,7.2199110779911280e-01,5.2676924318075180e-01,2.9781573265790939e-01
573,8.1337466649711132e-01,2.8076140861958265e-01,3.9603209961205721e-01,7.6186067797243595e-01
574,5.4110586177557707e-01,8.6357738543301821e-01,9.1326284781098366e-01,2.3893301375210285e-02
575,4.1971206571906805e-01,1.3319363351911306e-01,4.0826641954481602e-02,5.3578501101583242e-01
576,4.0757773444056511e-01,9.9796137679368258e-01,8.8183658756315708e-01,1.6766554210335016e-01
577,5.3761038929224014e-01,1.7390018329024315e-03,9.6444850787520409e-03,6.4783923607319593e-01
578,8.2465256471186876e-01,6.0445243213325739e-01,5.5788872204720974e-01,3.7811809405684471e-01
579,1.9890929106622934e-01,3.9732307475060225e-01,4.2739575635641813e-01,9.3738861195743084e-01
580,1.0973076336085796e-02,6.9383502565324306e-01,1.6990088112652302e-01,7.5273379310965538e-01
581,8.8758800830692053e-01,3.0695712938904762e-01,7.8428046312183142e-01,3.1066529266536236e-01
582,7.2467494942247868e-01,8.2947042770683765e-01,2.6732437126338482e-01,5.4131034109741449e-01
583,3.4551395289599895e-01,1.6924658417701721e-01,6.5562986116856337e-01,2.2090631537139416e-02
584,2.7977836318314075e-01,5.0392544269561768e-01,3.6312756594270468e-01,3.5036671161651611e-01
585,6.5002966485917568e-01,4.9235248751938343e-01,7.4728255905210972e-01,8.3797131665050983e-01
586,9.8762342613190413e-01,8.9365020766854286e-01,2.0270043145865202e-01,7.6444384641945362e-02
587,1.1381850298494101e-01,1.0860923491418362e-01,8.1390628777444363e-01,6.1189557518810034e-01
588,1.7589831817895174e-01,8.1207344215363264e-01,5.8708910550922155e-01,7.0286050159484148e-01
589,8.0054438207298517e-01,1.9115600083023310e-01,4.6074663288891315e-01,2.3770533408969641e-01
590,5.8710870519280434e-01,6.6459721978753805e-01,9.7404061537235975e-01,9.7581216692924500e-01
591,4.6769854426383972e-01,3.3265072572976351e-01,1.0502223484218121e-01,4.6475555188953876e-01
592,4.9190871696919203e-01,6.2998880911618471e-01,6.9346503354609013e-01,5.0142460968345404e-01
593,6.0977821704000235e-01,3.6836817022413015e-01,3.2127248402684927e-01,6.0206842608749866e-02
594,7.7598329074680805e-01,7.6760785374790430e-01,8.6949430964887142e-01,7.9097205586731434e-01
595,1.5357979200780392e-01,2.3258023243397474e-01,2.3900083731859922e-01,2.7065746486186981e-01
596,9.1638136655092239e-02,9.3609212897717953e-01,4.8133048601448536e-01,4.1409805603325367e-01
597,9.6292583644390106e-01,6.5065968781709671e-02,5.9571057464927435e-01,8.9536662399768829e-01
598,6.7283566761761904e-01,5.4059954173862934e-01,7.8761635348200798e-02,1.2552150990813971e-01
599,3.0385036859661341e-01,4.5872743427753448e-01,9.6706757228821516e-01,6.8394128698855639e-01
600,3.2088038045912981e-01,8.7203727662563324e-01,4.9607030116021633e-02,9.4923209957778454e-01
601,7.0243653003126383e-01,1.2582825310528278e-01,9.3376247026026249e-01,4.8517156764864922e-01
602,9.1184013709425926e-01,7.3038991168141365e-01,3.8920275401324034e-01,7.2315442841500044e-01
603,3.3592991530895233e-02,2.7321287058293819e-01,5.0040911696851254e-01,2.1124731097370386e-01
604,2.2163518704473972e-01,5.6971146445721388e-01,7.7364534046500921e-01,9.9118682555854321e-02
605,8.4879705123603344e-01,4.3290795478969812e-01,1.4730236120522022e-01,5.8757378254085779e-01
606,5.1547961961477995e-01,9.5360737200826406e-01,6.6058919113129377e-01,3.2616701535880566e-01
607,3.8283818867057562e-01,4.3274809606373310e-02,2.9157036356627941e-01,8.6052356287837029e-01
608,4.0553745627403259e-01,6.1318102478981018e-01,2.1139428764581680e-01,6.6769381985068321e-01
609,5.2402660623192787e-01,3.9042642898857594e-01,8.3456294704228640e-01,1.4784340374171734e-01
610,8.6172676179558039e-01,9.7360885515809059e-01,3.4784214571118355e-01,8.7813583109527826e-01
611,2.3995912540704012e-01,2.4261241778731346e-02,7.2931168321520090e-01,4.3739946465939283e-01
612,5.1901794038712978e-02,8.2074207346886396e-01,9.8686948418617249e-01,2.5273054931312799e-01
613,9.2478522937744856e-01,1.7614299152046442e-01,1.2151336390525103e-01,8.1063990574330091e-01
614,7.1096814237535000e-01,7.1818778570741415e-01,5.7694601640105247e-01,4.1298564523458481e-02
615,3.4359479136765003e-01,2.8443465102463961e-01,4.3766394350677729e-01,5.2207000367343426e-01
616,2.8164292685687542e-01,8.8480049837380648e-01,5.4357962775975466e-01,8.5034897644072771e-01
617,6.6378916241228580e-01,1.1538476403802633e-01,4.0844807773828506e-01,3.3796046581119299e-01
618,9.5048032607883215e-01,5.2840098831802607e-01,8.9150676969438791e-01,5.7641610503196716e-01
619,7.2837571613490582e-02,4.6995327156037092e-01,2.9324341565370560e-02,1.1189140565693378e-01
620,1.3479436282068491e-01,6.7344669066369534e-01,2.5620448309928179e-01,2.0287227630615234e-01
621,7.6352239865809679e-01,3.2587543502449989e-01,6.3352349400520325e-01,7.3772596009075642e-01
622,6.0074708610773087e-01,7.8759765811264515e-01,1.8175295088440180e-01,4.7581541258841753e-01
623,4.6968613192439079e-01,2.1355545520782471e-01,8.0174791440367699e-01,9.6478094067424536e-01
624,4.4695979263633490e-01,7.6083333790302277e-01,3.9982663840055466e-01,1.4118272811174393e-03
625,5.7660120259970427e-01,2.4143095500767231e-01,5.2299574483186007e-01,5.6018717586994171e-01
626,7.8565367870032787e-01,6.5238915756344795e-01,3.6297354847192764e-02,2.9096981789916754e-01
627,1.5953537262976170e-01,3.4389375708997250e-01,9.1776739899069071e-01,7.7063111681491137e-01
628,9.7470693290233612e-02,5.4737381916493177e-01,6.7537860572338104e-01,9.1411679890006781e-01
629,9.7271734103560448e-01,4.4987695012241602e-01,3.1002197880297899e-01,3.9537651557475328e-01
630,6.3953753653913736e-01,9.1369154211133718e-01,7.6544747874140739e-01,6.2554878182709217e-01
631,2.5902446825057268e-01,8.9540620334446430e-02,1.2616495881229639e-01,1.8394641578197479e-01
632,3.6577566061168909e-01,7.3728745151311159e-01,8.5716143716126680e-01,4.4923433940857649e-01
633,7.3566718865185976e-01,2.6448517199605703e-01,2.2202944010496140e-01,9.8519791755825281e-01
634,9.0197877585887909e-01,8.4951581154018641e-01,7.0506572071462870e-01,2.2316720895469189e-01
635,2.7828384190797806e-02,1.5018154960125685e-01,3.4288278594613075e-01,7.1126697584986687e-01
636,2.1574946306645870e-01,9.4671007059514523e-01,6.9587451405823231e-02,5.9909140877425671e-01
637,8.3905871398746967e-01,5.2002269774675369e-02,9.4690696895122528e-01,8.7568651884794235e-02
638,5.4858725424855947e-01,5.9223316796123981e-01,4.9514357838779688e-01,8.2614827435463667e-01
639,4.2785458546131849e-01,4.0855441987514496e-01,6.1513898894190788e-01,3.6051367316395044e-01
640,4.2474857252091169e-01,7.9895842541009188e-01,8.5254919715225697e-02,7.7835721056908369e-01
641,5.5193356331437826e-01,2.0121908839792013e-01,9.6257407963275909e-01,2.8305821213871241e-01
642,8.4361642785370350e-01,6.6136995051056147e-01,4.7953064832836390e-01,5.5227774195373058e-01
643,2.1095139347016811e-01,3.3697656076401472e-01,5.9952546283602715e-01,9.1396085917949677e-03
644,2.3993525654077530e-02,5.0948736630380154e-01,8.7276942003518343e-01,1.7622968368232250e-01
645,9.0557327866554260e-01,4.8984250798821449e-01,2.3763778060674667e-01,6.3344625756144524e-01
646,7.3997670877724886e-01,9.0494936890900135e-01,6.8939306680113077e-01,4.0327611844986677e-01
647,3.6170643661171198e-01,9.6211493015289307e-02,3.2721072807908058e-01,9.0640170965343714e-01
648,2.6350207347422838e-01,6.9903072714805603e-01,6.5976925194263458e-01,7.0361185260117054e-01
649,6.3481194619089365e-01,3.0456921644508839e-01,2.9441298265010118e-01,2.3112510144710541e-01
650,9.6972195431590080e-01,8.4064752236008644e-01,7.8111852332949638e-01,9.9315750505775213e-01
651,1.0071400552988052e-01,1.5721506439149380e-01,1.4183659944683313e-01,4.4158138055354357e-01
652,1.6377241350710392e-01,9.8472428601235151e-01,3.8415851444005966e-01,3.6817744281142950e-01
653,7.8166456334292889e-01,1.2168289162218571e-02,5.0732726324349642e-01,8.1817696709185839e-01
654,5.7286934088915586e-01,6.0085896309465170e-01,5.1909867674112320e-02,7.9598994925618172e-02
655,4.5044366922229528e-01,4.0177098382264376e-01,9.3337931577116251e-01,6.0675729811191559e-01
656,4.7276186570525169e-01,5.7306085992604494e-01,2.7181449253112078e-01,4.2949050385504961e-01
657,5.9743105620145798e-01,4.2870425339788198e-01,6.4913409948348999e-01,8.8586409296840429e-01
658,7.5899544078856707e-01,9.6660025510936975e-01,1.6608256194740534e-01,1.5556997060775757e-01
659,1.3956167642027140e-01,3.3089595846831799e-02,7.8607788309454918e-01,6.5978269465267658e-01
660,7.6641674153506756e-02,8.6061598919332027e-01,5.5925317574292421e-01,5.2997007966041565e-01
661,9.4691657926887274e-01,1.3810386136174202e-01,4.2412102967500687e-01,3.3583955839276314e-02
662,6.5950992144644260e-01,7.2495012171566486e-01,8.7589968089014292e-01,8.0292364675551653e-01
663,2.8568187169730663e-01,2.7584497630596161e-01,1.3716895133256912e-02,2.6062850560992956e-01
664,3.3908690698444843e-01,9.2503704130649567e-01,9.7119551897048950e-01,1.1985146626830101e-01
665,7.1572401188313961e-01,7.7219503000378609e-02,1.0583880264312029e-01,5.6876362673938274e-01
666,9.2781137209385633e-01,5.3528182581067085e-01,5.9255244955420494e-01,3.3030581567436457e-01
667,4.8627725802361965e-02,4.6099334023892879e-01,4.5327001903206110e-01,8.5830734949558973e-01
668,2.3569132853299379e-01,6.3346027117222548e-01,1.9578266888856888e-01,9.5681175682693720e-01
669,8.6574663314968348e-01,3.6379824671894312e-01,8.1895192433148623e-01,4.8348178248852491e-01
670,5.2778874710202217e-01,7.8096695896238089e-01,3.6351116374135017e-01,7.4539020285010338e-01
671,4.0202330052852631e-01,2.2227295208722353e-01,7.4498105887323618e-01,1.9490144960582256e-01
672,3.8760547246783972e-01,6.8376928567886353e-01,7.5803574826568365e-01,2.7837666682898998e-01
673,5.1095263194292784e-01,3.1250113435089588e-01,1.3169312663376331e-01,7.8307120129466057e-01
674,8.4548099152743816e-01,7.9218301549553871e-01,6.7625999730080366e-01,5.2303823642432690e-02
675,2.2471089102327824e-01,2.1006891690194607e-01,3.0724176578223705e-01,5.0914211664348841e-01
676,3.7631906569004059e-02,8.8254979532212019e-01,3.3938667736947536e-02,6.7621952574700117e-01
677,9.0756086632609367e-01,1.2068715784698725e-01,9.1809375025331974e-01,1.3342778477817774e-01
678,6.9887275341898203e-01,5.1626253779977560e-01,4.0481502842158079e-01,9.0327077917754650e-01
679,3.2468445319682360e-01,4.8099291790276766e-01,5.1602079533040524e-01,4.0637464448809624e-01
680,3.0057627055794001e-01,8.1812516320496798e-01,4.9699819274246693e-01,2.0358577277511358e-01
681,6.7586178053170443e-01,1.8156746681779623e-01,6.1137792374938726e-01,7.3112259525805712e-01
682,9.6768167614936829e-01,7.0592725370079279e-01,6.3148943707346916e-02,4.9313804693520069e-01
683,8.7130222469568253e-02,2.9584050457924604e-01,9.5145428460091352e-01,9.4156838953495026e-01
684,1.5006560645997524e-01,6.2338156066834927e-01,7.0907325483858585e-01,8.6818278022110462e-01
685,7.7974540181457996e-01,3.7741834297776222e-01,3.3688106294721365e-01,3.1820403039455414e-01
686,6.1379805859178305e-01,9.7782799787819386e-01,8.5382189415395260e-01,5.7960915472358465e-01
687,4.8764089029282331e-01,2.0896762609481812e-02,2.2332901787012815e-01,1.0677577275782824e-01
688,4.6290050446987152e-01,9.4224683940410614e-01,5.7141537871211767e-01,9.2948606610298157e-01
689,5.9166644886136055e-01,5.5610941722989082e-02,4.4507231004536152e-01,3.8583608157932758e-01
690,8.0389072094112635e-01,5.8178843930363655e-01,9.8964728694409132e-01,6.5555891115218401e-01
691,1.7279233504086733e-01,4.2180659435689449e-01,1.2062854878604412e-01,1.5976516809314489e-01
692,1.0974930878728628e-01,7.4930377583950758e-01,3.4751618560403585e-01,2.9995259828865528e-02
693,9.9193297605961561e-01,2.5332339201122522e-01,7.3167177475988865e-01,5.3358741011470556e-01
694,6.5362419746816158e-01,8.5188864823430777e-01,2.1836968790739775e-01,3.0294400453567505e-01
695,2.7594353444874287e-01,1.4500128198415041e-01,8.2957590185105801e-01,7.6064054854214191e-01
696,3.4875729493796825e-01,5.5975635815411806e-01,1.8551065213978291e-01,6.1986252758651972e-01
697,7.2167959250509739e-01,4.3859311100095510e-01,7.9989083018153906e-01,6.8781155161559582e-02
698,8.8286244776099920e-01,9.1618643794208765e-01,2.5165374390780926e-01,8.3031025156378746e-01
699,1.5450711362063885e-02,8.3994138054549694e-02,6.3995959144085646e-01,3.5833535902202129e-01
700,2.0239319745451212e-01,7.5649218820035458e-01,8.9750989712774754e-01,4.5679139718413353e-01
701,8.2092073280364275e-01,2.4467341974377632e-01,2.5317198596894741e-02,9.8346973769366741e-01
702,5.3362130373716354e-01,6.4231063611805439e-01,5.4228139482438564e-01,2.4536502454429865e-01
703,4.1181480512022972e-01,3.5702385008335114e-01,4.1178807150572538e-01,6.9489799719303846e-01
704,4.1518483962863684e-01,5.2355131693184376e-01,5.1112978905439377e-01,7.0827488787472248e-02
705,5.4587338399142027e-01,4.7285315394401550e-01,3.8039228785783052e-01,6.1360429879277945e-01
706,8.1645013205707073e-01,8.8965541683137417e-01,9.2884299531579018e-01,3.4377633780241013e-01
707,1.9124163128435612e-01,1.1248630657792091e-01,5.6406193412840366e-02,8.4065736271440983e-01
708,3.1995549798011780e-03,7.8470206353813410e-01,2.8283618390560150e-01,9.7068455070257187e-01
709,8.7949333712458611e-01,2.1840942185372114e-01,6.7138616461306810e-01,4.6597502566874027e-01
710,7.3283017519861460e-01,6.7634943593293428e-01,1.5414730831980705e-01,6.9675741065293550e-01
711,3.5322691220790148e-01,3.2102481182664633e-01,7.6877163443714380e-01,2.3990406747907400e-01
712,2.7149963472038507e-01,9.7064698394387960e-01,2.4970254767686129e-01,3.8080233708024025e-01
713,6.4243829715996981e-01,2.9170994646847248e-02,8.6066465824842453e-01,9.3079619668424129e-01
714,9.9527630209922791e-01,6.1613956373184919e-01,3.1636434141546488e-01,1.6937606874853373e-01
715,1.2203571572899818e-01,3.8550952170044184e-01,7.0027575269341469e-01,6.4222438167780638e-01
716,1.8397725187242031e-01,7.1327373757958412e-01,9.5828370470553637e-01,5.4350730124861002e-01
717,8.0833363719284534e-01,2.8739223442971706e-01,8.9509114623069763e-02,1.5985528938472271e-02
718,5.7938096579164267e-01,8.2565468549728394e-01,6.0259758029133081e-01,7.5395504012703896e-01
719,4.5955810230225325e-01,1.7318016476929188e-01,4.7649864479899406e-01,3.0553968809545040e-01
720,4.9980477988719940e-01,8.4466375596821308e-01,8.2274631410837173e-01,7.2095858585089445e-01
721,6.1726205423474312e-01,1.5308286249637604e-01,1.9200931955128908e-01,2.1735132578760386e-01
722,7.6843793783336878e-01,7.4213998578488827e-01,7.4045192077755928e-01,9.4800973497331142e-01
723,1.4574523735791445e-01,2.6158814504742622e-01,3.6801556590944529e-01,4.9029826000332832e-01
724,8.3665302954614162e-02,5.8933518920093775e-01,9.4254821538925171e-02,3.2348189316689968e-01
725,9.5551686268299818e-01,4.1340981703251600e-01,9.8280435521155596e-01,8.6711682751774788e-01
726,6.8018313311040401e-01,9.4961043167859316e-01,4.6558886393904686e-01,9.7409035079181194e-02
727,3.1188471801578999e-01,4.7153077088296413e-02,5.8021268341690302e-01,5.9318778757005930e-01
728,3.1341132335364819e-01,6.4942585583776236e-01,4.3619393277913332e-01,7.9610055126249790e-01
729,6.9452568329870701e-01,3.4880589414387941e-01,5.4715553671121597e-01,2.6943714171648026e-01
730,9.1969042923301458e-01,7.6379044633358717e-01,2.8633261099457741e-03,5.0752682145684958e-01
731,4.1122610680758953e-02,2.3651643190532923e-01,8.8677429035305977e-01,5.8008958585560322e-02
732,2.2905894462019205e-01,9.0877606347203255e-01,6.4485090691596270e-01,1.3113728817552328e-01
733,8.5675510484725237e-01,9.2500587925314903e-02,2.7607676386833191e-01,6.8223365116864443e-01
734,5.0746100395917892e-01,5.5228500068187714e-01,7.8914186451584101e-01,4.2068954743444920e-01
735,3.7547498568892479e-01,4.4691650755703449e-01,1.6304343566298485e-01,8.9267949014902115e-01
736,3.9770147483795881e-01,8.9655295666307211e-01,3.3210013248026371e-01,5.7080235332250595e-01
737,5.1648078020662069e-01,1.0375860799103975e-01,7.1381419058889151e-01,1.1360082961618900e-01
738,8.6921203322708607e-01,5.0102985184639692e-01,2.2688691876828671e-01,8.4375593531876802e-01
739,2.4785566888749599e-01,4.9720645043998957e-01,8.5030029248446226e-01,3.4064533468335867e-01
740,5.9934709221124649e-02,6.6945213451981544e-01,6.2393322773277760e-01,4.7068894375115633e-01
741,9.3213221430778503e-01,3.2975227199494839e-01,4.8440670873969793e-01,9.6600305195897818e-01
742,7.0356059540063143e-01,8.0722376704216003e-01,9.4012212567031384e-01,1.9676851481199265e-01
743,3.3562243077903986e-01,1.9405588693916798e-01,7.4521216563880444e-02,7.3992157913744450e-01
744,2.8917397279292345e-01,6.0936504788696766e-01,9.0700369235128164e-01,8.8082274142652750e-01
745,6.7163992766290903e-01,3.9436024427413940e-01,4.5065024867653847e-02,4.3080822657793760e-01
746,9.4256804510951042e-01,9.9304733239114285e-01,5.2784190606325865e-01,6.6940120235085487e-01
747,6.5368033945560455e-02,4.6965815126895905e-03,3.9295392297208309e-01,1.4222784899175167e-01
748,1.2743259407579899e-01,8.3242896292358637e-01,1.3500893022865057e-01,4.3496195226907730e-02
749,7.5550426356494427e-01,1.6432968061417341e-01,7.5476005859673023e-01,5.1596801541745663e-01
750,6.0870371293276548e-01,6.9087315071374178e-01,3.0319503229111433e-01,2.5395064894109964e-01
751,4.7710941638797522e-01,3.1186688598245382e-01,6.8027055077254772e-01,8.0551166366785765e-01
752,4.3929260596632957e-01,7.3329027649015188e-01,2.0544404163956642e-02,2.2096869908273220e-01
753,5.6840019673109055e-01,2.6836367417126894e-01,9.0225795563310385e-01,7.1736981347203255e-01
754,7.9391619283705950e-01,8.6913930159062147e-01,4.1533879004418850e-01,4.4801511894911528e-01
755,1.6714104358106852e-01,1.3068364653736353e-01,5.3875171672552824e-01,9.9032531026750803e-01
756,1.0518413316458464e-01,9.5845990255475044e-01,8.1245331652462482e-01,8.2346248161047697e-01
757,9.8087400104850531e-01,4.0377786383032799e-02,1.7292724456638098e-01,3.6710382346063852e-01
758,6.3144239224493504e-01,5.6485940515995026e-01,6.2861929647624493e-01,5.9738290868699551e-01
759,2.5124952010810375e-01,4.3580927141010761e-01,2.6301889400929213e-01,9.3185294419527054e-02
760,3.7399240024387836e-01,7.7251903899013996e-01,7.2057358082383871e-01,2.9609516914933920e-01
761,7.4331863783299923e-01,2.2961978614330292e-01,3.5863541997969151e-01,7.6941009331494570e-01
762,8.9438788872212172e-01,6.2507333420217037e-01,8.4140419494360685e-01,7.5167063623666763e-03
763,1.9551089964807034e-02,3.7132813408970833e-01,2.0651665888726711e-01,5.5799046903848648e-01
764,2.0760854054242373e-01,5.4355664644390345e-01,4.4838093128055334e-01,6.3116341270506382e-01
765,8.3132954034954309e-01,4.5381291490048170e-01,5.6813161261379719e-01,1.8223614245653152e-01
766,5.5637698248028755e-01,9.3312882352620363e-01,1.1658995132893324e-01,9.2070896085351706e-01
767,4.3593494594097137e-01,6.9978109560906887e-02,9.9366496317088604e-01,3.9269249606877565e-01
768,4.3363267462700605e-01,9.2992313578724861e-01,7.1267349831759930e-01,7.4168093688786030e-01
769,5.5843133386224508e-01,6.6480835899710655e-02,3.3510972838848829e-01,1.9888535141944885e-01
770,8.2925227470695972e-01,5.4602728784084320e-01,8.4912134893238544e-01,9.6873025503009558e-01
771,2.0993367396295071e-01,4.5611404068768024e-01,2.2985847201198339e-01,4.7183796484023333e-01
772,2.1891538053750992e-02,6.2857394572347403e-01,4.8753834329545498e-01,3.4182388987392187e-01
773,8.9229542016983032e-01,3.7453715968877077e-01,6.2291463743895292e-01,8.4651463944464922e-01
774,7.4538818467408419e-01,7.7022125106304884e-01,7.7614868059754372e-02,1.1574916727840900e-01
775,3.7167480681091547e-01,2.2715248260647058e-01,9.3906522449105978e-01,5.7259124517440796e-01
776,2.5308231730014086e-01,5.6427519116550684e-01,4.4008391909301281e-02,8.0669106822460890e-01
777,6.2984982971101999e-01,4.3554334621876478e-01,9.1009755246341228e-01,2.5670847389847040e-01
778,9.8244364187121391e-01,9.5976771879941225e-01,3.9193554129451513e-01,5.1811550371348858e-01
779,1.0337419062852859e-01,4.1881821118295193e-02,5.3097380883991718e-01,4.5285966247320175e-02
780,1.6531578637659550e-01,8.6940188892185688e-01,7.5773188006132841e-01,1.4398611895740032e-01
781,7.9550103656947613e-01,1.3126452267169952e-01,1.3383019529283047e-01,6.7151915654540062e-01
782,5.6679243873804808e-01,7.3178290389478207e-01,6.8328035529702902e-01,4.3353651743382215e-01
783,4.4114072527736425e-01,2.6705252006649971e-01,3.0205460824072361e-01,8.8197064492851496e-01
784,4.7937324270606041e-01,6.8829194083809853e-01,8.9927884750068188e-01,9.1548006981611252e-02
785,6.0668768733739853e-01,3.0945519171655178e-01,2.1715524606406689e-02,5.9514400176703930e-01
786,7.5761949736624956e-01,8.3576810359954834e-01,5.3574955649673939e-01,3.6449869070202112e-01
787,1.2506961170583963e-01,1.6796040721237659e-01,4.1648718621581793e-01,8.2219139020889997e-01
788,6.2989617697894573e-02,9.9546331819146872e-01,1.7397632263600826e-01,9.8902468476444483e-01
789,9.4469836261123419e-01,7.2820829227566719e-03,8.0935211014002562e-01,4.4537848513573408e-01
790,6.6960882581770420e-01,6.0573861282318830e-01,2.6404518820345402e-01,7.1509940549731255e-01
791,2.9145324043929577e-01,3.9102539513260126e-01,6.2549509759992361e-01,2.1930187754333019e-01
792,3.3375130780041218e-01,8.0579763744026423e-01,3.5551095288246870e-01,3.9139102119952440e-01
793,7.0519160293042660e-01,1.9243353884667158e-01,7.2159966640174389e-01,9.1807320620864630e-01
794,9.3060042243450880e-01,6.7016229499131441e-01,2.0341524388641119e-01,1.7996658384799957e-01
795,6.1706683598458767e-02,3.3014414366334677e-01,8.4245300479233265e-01,6.2949571199715137e-01
796,2.4964307714253664e-01,5.0264790840446949e-01,5.6927974056452513e-01,5.5635426938533783e-01
797,8.6766515765339136e-01,4.9862828850746155e-01,4.4537856243550777e-01,5.2766818553209305e-03
798,5.1812686398625374e-01,8.9615679346024990e-01,9.9483587499707937e-01,7.6680387277156115e-01
799,3.9581491053104401e-01,1.0304415598511696e-01,1.1361057497560978e-01,2.9482519533485174e-01
800,3.7702579703181982e-01,5.5292476806789637e-01,3.8153269514441490e-01,2.4168534483760595e-01
801,5.0566227268427610e-01,4.4738628249615431e-01,5.0811988208442926e-01,6.9891339261084795e-01
802,8.5863773338496685e-01,9.0740173030644655e-01,5.7584822177886963e-02,4.6874134428799152e-01
803,2.2742418386042118e-01,9.0834192000329494e-02,9.2587116081267595e-01,9.7185546159744263e-01
804,3.9503164589405060e-02,7.6332400925457478e-01,6.6825421527028084e-01,8.4179873950779438e-01
805,9.2155785486102104e-01,2.3588000237941742e-01,2.8385449294000864e-01,3.4651115536689758e-01
806,6.9274214748293161e-01,6.5109558962285519e-01,7.6567769795656204e-01,6.1572877969592810e-01
807,3.1494681257754564e-01,3.5018356516957283e-01,1.5520389843732119e-01,7.2579232044517994e-02
808,3.0975809786468744e-01,9.5299326255917549e-01,8.6172145698219538e-01,3.0667997710406780e-01
809,6.8254998791962862e-01,5.0732603296637535e-02,2.4660887941718102e-01,7.5669097527861595e-01
810,9.5323389768600464e-01,5.8667548000812531e-01,7.0129432994872332e-01,1.8111097626388073e-02
811,8.5707966238260269e-02,4.1106887347996235e-01,3.1323260068893433e-01,5.4525792691856623e-01
812,1.4777258597314358e-01,7.3855712171643972e-01,8.6537488736212254e-02,6.4400650840252638e-01
813,7.6617017574608326e-01,2.5820197630673647e-01,9.5946260169148445e-01,1.7153117153793573e-01
814,6.1961371358484030e-01,8.4700136166065931e-01,4.7348900604993105e-01,9.3356166593730450e-01
815,4.9769348185509443e-01,1.5573923382908106e-01,6.0373819619417191e-01,3.8197412714362144e-01
816,4.5798458158969879e-01,8.2691845390945673e-01,1.9498861953616142e-01,5.9152858052402735e-01
817,5.8120228722691536e-01,1.7473599594086409e-01,8.2157535944133997e-01,9.5130982808768749e-02
818,8.0647419486194849e-01,7.1276742685586214e-01,3.7101788818836212e-01,8.6447257921099663e-01
819,1.8558894563466311e-01,2.8705591615289450e-01,7.3930372018367052e-01,3.2218891195952892e-01
820,1.2363197561353445e-01,6.1458802409470081e-01,9.8175543919205666e-01,4.8903481289744377e-01
821,9.9343194346874952e-01,3.8425004482269287e-01,9.7356223501265049e-02,9.4539698772132397e-01
822,6.4424454234540462e-01,9.7098759375512600e-01,5.7918658107519150e-01,2.1510477457195520e-01
823,2.6994155533611774e-01,2.9681596904993057e-02,4.6871322859078646e-01,7.1932891290634871e-01
824,3.5533094219863415e-01,6.7889082804322243e-01,5.5027969274669886e-01,8.9141713082790375e-01
825,7.3048602975904942e-01,3.2324743829667568e-01,4.3516756221652031e-01,4.1807568259537220e-01
826,8.8179936911910772e-01,7.8144517540931702e-01,8.8987542409449816e-01,6.7998601216822863e-01
827,1.1337054893374443e-03,2.1495583839714527e-01,1.8142014741897583e-03,1.2950873281806707e-01
