# QMC Seed Set
# seed_set_id: phi_qmc_001
# qmc_type: sobol
# num_samples: 1000
# dimensions: 5
# seed: 42
# timestamp_utc: 2025-12-16T03:09:52.653333+00:00
# generator: scipy.stats.qmc
# scramble: true
#
row_id,dim_0,dim_1,dim_2,dim_3,dim_4
444,1.1894204001873732e-01,8.7583115417510271e-01,7.3469457309693098e-01,8.0643100570887327e-01,9.9145481269806623e-01
445,8.6568167340010405e-01,1.1769654694944620e-01,4.8200961202383041e-01,3.1292085163295269e-01,4.1544960439205170e-01
446,6.5973134431988001e-01,6.7078359797596931e-01,8.8365861214697361e-01,6.0233597457408905e-01,1.8700105044990778e-01
447,4.1814490500837564e-01,3.3470709621906281e-01,1.4562186691910028e-01,1.7019708640873432e-02,7.1988399513065815e-01
448,4.1116261389106512e-01,5.6802957225590944e-01,9.1455594263970852e-01,6.5553741995245218e-01,8.7190040946006775e-01
449,6.6672324296087027e-01,4.3550531659275293e-01,1.7700746376067400e-01,2.2547313198447227e-01,2.8371821623295546e-01
450,8.7437683064490557e-01,8.5504746064543724e-01,7.0318344142287970e-01,9.5144266076385975e-01,5.1336945965886116e-02
451,1.1023740936070681e-01,1.4433716982603073e-01,4.5098677650094032e-01,4.2957166489213705e-01,6.0427041444927454e-01
452,2.3611019551753998e-01,9.2433081846684217e-01,1.2252025958150625e-01,3.2591796107590199e-01,6.4752186089754105e-01
453,9.9850630015134811e-01,7.3117605410516262e-02,8.4444369003176689e-01,8.0088112410157919e-01,1.9663825165480375e-01
454,5.4259376414120197e-01,6.5306001342833042e-01,2.5584401004016399e-01,2.8071396984159946e-02,4.6806768514215946e-01
455,2.8528981842100620e-01,3.4853869490325451e-01,5.2366571594029665e-01,5.9873154386878014e-01,8.7607317510992289e-01
456,3.3912518899887800e-01,8.0316436104476452e-01,3.1365349609404802e-01,8.1802814640104771e-01,3.5390517953783274e-01
457,5.8299664687365294e-01,2.0134031213819981e-01,5.9075275622308254e-01,3.0864891316741705e-01,8.0097364820539951e-01
458,8.7607118580490351e-01,5.2371483203023672e-01,5.6275997310876846e-02,5.2018314693123102e-01,5.3334338497370481e-01
459,1.3930700067430735e-01,4.6882681827992201e-01,7.8552344348281622e-01,1.0649767890572548e-01,1.2152370065450668e-01
460,1.5147011727094650e-02,6.8882363289594650e-01,6.4536584541201591e-01,1.4777147863060236e-01,1.2668824288994074e-01
461,7.5022891536355019e-01,3.0568855628371239e-01,3.8389163371175528e-01,7.3336109891533852e-01,7.1868469007313251e-01
462,7.0883892290294170e-01,9.8377607855945826e-01,9.8079209495335817e-01,4.4367467798292637e-01,9.4723621290177107e-01
463,4.6328518353402615e-01,2.2699107415974140e-02,2.3591960780322552e-01,9.3746176268905401e-01,3.9811794459819794e-01
464,4.7736364696174860e-01,9.5732577610760927e-01,6.0421145614236593e-01,4.1804735548794270e-02,5.8644144888967276e-01
465,7.2600061539560556e-01,4.3036059476435184e-02,3.6666208133101463e-01,5.8145716786384583e-01,6.6544152796268463e-03
466,7.9935229104012251e-01,7.4458768591284752e-01,7.6779323630034924e-01,3.7089949660003185e-01,2.6638319063931704e-01
467,5.9783349744975567e-02,2.5211193412542343e-01,1.5595559962093830e-02,7.5235864054411650e-01,8.2673144899308681e-01
468,1.8366654030978680e-01,5.3457440715283155e-01,4.3677808903157711e-01,9.9239587597548962e-01,9.2514261510223150e-01
469,9.2546707950532436e-01,4.6409573312848806e-01,6.5870253462344408e-01,3.7653257977217436e-01,4.8149449750781059e-01
470,5.9988583251833916e-01,7.6305958069860935e-01,1.9511715974658728e-01,6.6524243820458651e-01,2.4521755892783403e-01
471,3.5348046198487282e-01,2.3927280120551586e-01,9.6293975785374641e-01,2.0368215441703796e-01,6.6143129579722881e-01
472,2.7205815631896257e-01,6.6365065984427929e-01,1.2802630290389061e-01,4.8450762592256069e-01,7.6360521838068962e-02
473,5.2456988859921694e-01,3.4353866614401340e-01,9.0512645896524191e-01,8.8429871480911970e-01,5.1601032633334398e-01
474,9.5000085141509771e-01,8.8444539066404104e-01,4.9569452274590731e-01,1.5735262352973223e-01,7.5630059465765953e-01
475,1.9087108131498098e-01,1.1126943212002516e-01,7.2494298033416271e-01,7.1144994348287582e-01,3.3608950581401587e-01
476,6.4786808565258980e-02,8.2885082811117172e-01,8.3489219564944506e-01,5.3403675276786089e-01,4.1204067133367062e-01
477,8.2608714140951633e-01,1.6492780670523643e-01,7.3416968807578087e-02,8.9347265660762787e-02,9.9582499731332064e-01
478,6.4848358929157257e-01,6.2355901394039392e-01,5.4530312493443489e-01,8.6313355527818203e-01,7.3211346939206123e-01
479,3.9814241975545883e-01,3.8169409800320864e-01,3.0042974557727575e-01,2.6024660747498274e-01,1.7576346453279257e-01
480,3.8399407826364040e-01,8.6884242109954357e-01,3.7530663423240185e-02,2.0243788044899702e-01,9.0367464814335108e-01
481,6.3138983957469463e-01,1.2688165344297886e-01,8.0828230828046799e-01,6.7863748036324978e-01,4.4046238251030445e-01
482,8.3147743716835976e-01,5.8548676129430532e-01,3.4265320934355259e-01,4.0457224100828171e-01,2.0812310557812452e-01
483,9.0638678520917892e-02,4.2171202879399061e-01,5.6555295083671808e-01,9.7649934608489275e-01,6.3602554798126221e-01
484,2.1675369981676340e-01,6.3926552981138229e-01,9.8789538629353046e-01,7.7900557965040207e-01,6.1572428885847330e-01
485,9.5536086056381464e-01,3.6599373444914818e-01,2.3276881221681833e-01,3.4773632604628801e-01,3.9871642366051674e-02
486,5.0750641059130430e-01,9.0687410626560450e-01,6.3582162093371153e-01,5.7489174883812666e-01,3.1128966342657804e-01
487,2.5787905137985945e-01,8.6910416372120380e-02,3.9729680120944977e-01,5.1846301183104515e-02,8.4432516247034073e-01
488,3.6664515174925327e-01,5.1016591954976320e-01,7.0288579910993576e-01,2.7114856243133545e-01,3.8663309067487717e-01
489,6.1797861941158772e-01,4.8652838263660669e-01,4.5508337300270796e-01,8.5547122824937105e-01,9.5873252581804991e-01
490,9.1910838335752487e-01,7.8546493873000145e-01,9.2901325318962336e-01,6.7032690159976482e-02,6.9108321703970432e-01
491,1.5876792371273041e-01,2.1489136666059494e-01,1.6656273044645786e-01,5.5958333425223827e-01,1.5429354552179575e-01
492,3.4853984601795673e-02,9.9732451420277357e-01,2.7559617999941111e-01,6.9470113050192595e-01,9.3952253460884094e-02
493,7.9302388150244951e-01,4.9980198964476585e-03,5.0777353532612324e-01,1.8649634532630444e-01,5.6091863196343184e-01
494,7.4406313057988882e-01,7.0652257837355137e-01,9.6419945359230042e-02,8.9683705568313599e-01,7.8951977379620075e-01
495,4.9055910017341375e-01,2.9213797859847546e-01,8.7449554633349180e-01,4.8435655701905489e-01,3.6537048313766718e-01
496,4.4226249307394028e-01,7.2688838653266430e-01,4.7299674339592457e-01,6.1987328436225653e-01,6.8070814572274685e-01
497,6.9860370457172394e-01,2.6566311158239841e-01,7.4374928418546915e-01,3.3238176256418228e-03,2.2595213819295168e-01
498,7.8001060523092747e-01,9.4377674814313650e-01,1.5316500794142485e-01,7.9273891821503639e-01,4.8563129082322121e-01
499,1.6623156145215034e-02,6.0737508349120617e-02,8.7606576085090637e-01,3.3046195004135370e-01,9.2100962158292532e-01
500,1.4075239654630423e-01,7.8075840324163437e-01,5.4851500969380140e-01,4.1427725926041603e-01,8.3089829795062542e-01
501,9.0588316228240728e-01,2.2572210058569908e-01,2.9338742047548294e-01,9.5470836851745844e-01,2.6222017128020525e-01
502,5.7273115683346987e-01,5.4812295828014612e-01,8.2142592407763004e-01,2.4339109566062689e-01,2.5962274521589279e-02
503,3.1813326198607683e-01,4.4639476109296083e-01,8.2900212146341801e-02,6.2559839524328709e-01,5.6714504864066839e-01
504,3.0726659670472145e-01,9.0190245676785707e-01,7.6363553944975138e-01,9.0641820058226585e-01,1.7162667121738195e-01
505,5.5185950919985771e-01,9.7476021386682987e-02,1.5832217410206795e-02,4.6244540158659220e-01,7.3624646291136742e-01
506,9.6972448192536831e-01,6.7744573578238487e-01,6.1471727490425110e-01,7.3553407844156027e-01,9.7654814738780260e-01
507,2.3364932648837566e-01,3.2608326524496078e-01,3.5226574074476957e-01,1.3333329744637012e-01,4.3130609206855297e-01
508,1.0780728887766600e-01,6.0610242467373610e-01,2.1094823628664017e-01,1.1213809903711081e-01,3.1678164657205343e-01
509,8.4556472580879927e-01,3.9548703189939260e-01,9.4312660675495863e-01,5.1118102855980396e-01,7.7559699490666389e-01
510,6.7601925972849131e-01,8.1505622901022434e-01,4.0678732190281153e-01,2.8500216826796532e-01,5.1184347737580538e-01
511,4.3310862872749567e-01,1.8238273076713085e-01,6.8486381508409977e-01,8.3832081500440836e-01,8.0523541197180748e-02
512,4.3258182238787413e-01,6.0799465700984001e-01,4.5128459017723799e-01,9.3333332706242800e-01,1.3423983193933964e-01
513,6.7703262250870466e-01,3.9725766330957413e-01,7.0690023154020309e-01,4.3956334888935089e-01,7.1009200159460306e-01
514,8.4441313985735178e-01,8.1316426862031221e-01,1.7829715646803379e-01,7.2921927087008953e-01,9.3867851048707962e-01
515,1.0847243759781122e-01,1.8061331007629633e-01,9.1731137130409479e-01,1.4367357920855284e-01,4.0564158093184233e-01
516,2.3263422027230263e-01,9.0013281442224979e-01,5.2725656516849995e-01,1.0279835574328899e-01,3.4635406918823719e-01
517,9.7024957463145256e-01,9.5584793016314507e-02,2.5601599458605051e-01,5.1649723481386900e-01,8.0956585798412561e-01
518,5.5119619332253933e-01,6.7921611946076155e-01,8.4707329701632261e-01,3.0493246484547853e-01,5.4190251231193542e-01
519,3.0842004530131817e-01,3.2797620352357626e-01,1.2368400394916534e-01,8.1435932219028473e-01,1.1399863939732313e-01
520,3.1708847638219595e-01,7.7862206753343344e-01,7.8876768797636032e-01,5.9506087563931942e-01,6.5601828973740339e-01
521,5.7328951265662909e-01,2.2370735090225935e-01,5.7077827863395214e-02,2.4356800131499767e-02,1.8905334174633026e-01
522,9.0518849063664675e-01,5.5025909654796124e-01,5.9300512168556452e-01,7.9719705600291491e-01,4.6045529935508966e-01
523,1.4193361718207598e-01,4.4840834476053715e-01,3.1541668809950352e-01,3.2221678644418716e-01,8.8460506685078144e-01
524,1.6066662967205048e-02,7.2890219185501337e-01,2.3659560922533274e-01,4.2547560948878527e-01,8.6340255569666624e-01
525,7.8105722367763519e-01,2.6779851783066988e-01,9.8391039855778217e-01,9.4729898124933243e-01,2.9130455106496811e-01
526,6.9742077030241489e-01,9.4176224619150162e-01,3.8552887737751007e-01,2.2135995887219906e-01,5.8948853053152561e-02
527,4.4295542128384113e-01,5.8600466698408127e-02,6.4749238919466734e-01,6.5141083579510450e-01,5.9573900140821934e-01
528,4.9134614039212465e-01,9.9946058914065361e-01,1.1881800368428230e-02,2.6385624054819345e-01,4.1907226759940386e-01
529,7.4278929550200701e-01,7.0115402340888977e-03,7.6749643031507730e-01,8.6678711697459221e-01,9.8775182478129864e-01
530,7.9440351482480764e-01,7.0438617933541536e-01,3.6390956770628691e-01,9.2970298603177071e-02,7.2401282098144293e-01
531,3.3961026929318905e-02,2.9012316558510065e-01,6.0292288661003113e-01,5.3767689224332571e-01,1.8283052369952202e-01
532,1.6004326380789280e-01,5.0815136171877384e-01,9.6276127081364393e-01,7.1560703404247761e-01,6.9327493198215961e-02
533,9.1832281835377216e-01,4.8439128510653973e-01,1.9152159243822098e-01,1.6155733820050955e-01,5.2408493123948574e-01
534,6.1886998265981674e-01,7.8747868817299604e-01,6.5753216482698917e-01,8.8847292307764292e-01,7.6440077181905508e-01
535,3.6526389420032501e-01,2.1702671702951193e-01,4.3414388690143824e-01,4.8869524523615837e-01,3.2902291789650917e-01
536,2.5918240193277597e-01,6.3737351354211569e-01,7.2414215747267008e-01,2.0787162519991398e-01,9.3318246677517891e-01
537,5.0668972823768854e-01,3.6422425787895918e-01,4.9245330877602100e-01,6.6941480245441198e-01,4.7436664160341024e-01
538,9.5628524851053953e-01,9.0876628272235394e-01,9.0336439013481140e-01,3.8073544297367334e-01,2.3812468908727169e-01
539,2.1534252446144819e-01,8.8680991902947426e-02,1.2577685248106718e-01,9.9655481055378914e-01,6.6944319475442171e-01
540,9.1453736647963524e-02,8.7061274144798517e-01,2.9730672389268875e-01,7.5599692855030298e-01,5.7840206846594810e-01
541,8.3017249219119549e-01,1.2877452839165926e-01,5.4462062101811171e-01,3.7452437356114388e-01,1.3781799934804440e-02
542,6.3280249014496803e-01,5.8371705561876297e-01,7.1285829879343510e-02,5.8511258102953434e-01,2.7347749285399914e-01
543,3.8307119533419609e-01,4.1982073709368706e-01,8.3324832655489445e-01,4.5412524603307247e-02,8.1871811766177416e-01
544,3.9723508246243000e-01,8.3062169607728720e-01,5.6342563591897488e-01,4.8018421139568090e-01,1.0251521598547697e-01
545,6.4988129772245884e-01,1.6682026069611311e-01,3.4101316053420305e-01,8.9264760352671146e-01,5.5339739471673965e-01
546,8.2482777535915375e-01,6.2178985588252544e-01,8.0516311433166265e-01,1.8233739212155342e-01,7.8196486178785563e-01
547,6.5555922687053680e-02,3.7980238534510136e-01,3.6851976066827774e-02,6.9049824867397547e-01,3.7395889498293400e-01
548,1.8947547394782305e-01,6.6175916884094477e-01,3.9553093072026968e-01,5.5595843866467476e-01,3.7807156424969435e-01
549,9.5091025996953249e-01,3.4176877606660128e-01,6.3356835767626762e-01,6.3394383527338505e-02,9.6625232696533203e-01
550,5.2379882242530584e-01,8.8633809238672256e-01,2.3196418397128582e-01,8.5186345782130957e-01,6.9863860402256250e-01
551,2.7331554051488638e-01,1.1303959414362907e-01,9.8465036321431398e-01,2.6749316789209843e-01,1.4570465870201588e-01
552,3.5205326788127422e-01,5.3255943581461906e-01,1.6539618093520403e-01,4.8192750662565231e-02,6.2333999760448933e-01
553,6.0082278214395046e-01,4.6195916086435318e-01,9.2638287506997585e-01,5.7128212694078684e-01,3.1344027258455753e-02
554,9.2466656491160393e-01,7.6507291663438082e-01,4.5490870252251625e-01,3.4409617539495230e-01,3.0278797447681427e-01
555,1.8495741859078407e-01,2.4140867684036493e-01,6.9929405953735113e-01,7.7538253553211689e-01,8.5190767329186201e-01
556,5.8844418264925480e-02,9.5946143008768559e-01,8.7173921987414360e-01,9.7229462023824453e-01,8.9605846442282200e-01
557,8.0077753309160471e-01,4.5050127431750298e-02,9.5127574168145657e-02,4.0041513927280903e-01,4.4899047259241343e-01
558,7.2471180837601423e-01,7.4245086591690779e-01,5.0405596662312746e-01,6.7444987222552299e-01,2.1662335842847824e-01
559,4.7816626261919737e-01,2.5009766872972250e-01,2.7529556863009930e-01,1.9826368335634470e-01,6.2844447325915098e-01
560,4.6393204852938652e-01,6.9083691295236349e-01,8.7770683225244284e-01,8.4203540068119764e-01,3.2488564774394035e-01
561,7.0770144835114479e-01,3.0782437603920698e-01,1.5529536828398705e-01,2.8867282532155514e-01,7.6853424217551947e-01
562,7.5126047246158123e-01,9.8176105134189129e-01,7.4442910961806774e-01,5.1488221436738968e-01,5.0480665080249310e-01
563,1.4605944976210594e-02,2.0562479272484779e-02,4.7611886728554964e-01,1.1582217831164598e-01,8.8594344444572926e-02
564,1.4044213574379683e-01,8.0102747771888971e-01,8.5148772224783897e-02,1.3747698813676834e-01,1.6352218762040138e-01
565,8.7542201112955809e-01,1.9932598341256380e-01,8.2318530697375536e-01,7.3963014502078295e-01,7.4330969806760550e-01
566,5.8353990409523249e-01,5.2585042268037796e-01,2.9662786331027746e-01,4.6657197456806898e-01,9.8358354531228542e-01
567,3.3809585217386484e-01,4.7084082290530205e-01,5.4931302741169930e-01,9.1053136251866817e-01,4.2323671746999025e-01
568,2.8645868599414825e-01,9.2256159707903862e-01,3.5489916428923607e-01,6.2970970571041107e-01,8.3799639809876680e-01
569,5.4191537946462631e-01,7.1225829422473907e-02,6.1588484700769186e-01,2.4751951266080141e-01,2.5421064160764217e-01
570,9.9907686002552509e-01,6.5483081806451082e-01,1.9426886923611164e-02,9.5880628656595945e-01,1.7919070087373257e-02
571,2.3504903353750706e-01,3.5043108556419611e-01,7.6381134800612926e-01,4.1841910593211651e-01,5.7426859810948372e-01
572,1.1091801431030035e-01,5.6992221809923649e-01,6.8614969868212938e-01,3.3414788078516722e-01,6.7361147422343493e-01
573,8.7321015354245901e-01,4.3727542273700237e-01,4.0953894518315792e-01,7.9643826000392437e-01,2.3396023921668530e-01
574,6.6778209526091814e-01,8.5315591376274824e-01,9.4342060759663582e-01,6.9926232099533081e-03,4.9367497768253088e-01
575,4.1058971453458071e-01,1.4256722386926413e-01,2.1466122474521399e-01,6.2358971405774355e-01,9.1388558968901634e-01
576,4.1928200703114271e-01,8.7784519977867603e-01,9.7490159422159195e-01,2.3501163069158792e-01,5.5680723302066326e-01
577,6.5908413659781218e-01,1.1983219347894192e-01,2.4565388541668653e-01,6.3379570469260216e-01,9.8144021816551685e-02
578,8.6622308287769556e-01,6.6876934003084898e-01,6.5503908786922693e-01,4.0785664506256580e-01,3.6173043772578239e-01
579,1.1791085544973612e-01,3.3257029857486486e-01,3.7794009782373905e-01,9.6094683464616537e-01,7.9320156481117010e-01
580,2.4374895915389061e-01,6.1500391736626625e-01,5.0507360137999058e-02,7.8356409259140491e-01,9.5504430495202541e-01
581,9.9038653448224068e-01,3.8830193877220154e-01,7.9537999816238880e-01,3.3982083853334188e-01,3.9027147460728884e-01
582,5.3492069058120251e-01,8.3982686419039965e-01,3.2344901561737061e-01,6.1266111675649881e-01,1.5010822191834450e-01
583,2.9344390891492367e-01,1.5981678012758493e-01,5.8492308389395475e-01,1.0720040649175644e-02,6.9519629236310720e-01
584,3.3116219844669104e-01,7.3553810361772776e-01,2.6551677566021681e-01,2.9130166210234165e-01,4.3574399314820766e-02
585,5.9046409185975790e-01,2.5920282024890184e-01,5.1771370321512222e-01,8.3196124341338873e-01,6.1210139468312263e-01
586,8.8406090158969164e-01,9.6780732274055481e-01,1.1662928201258183e-01,1.2039643619209528e-01,8.4849593508988619e-01
587,1.3181284535676241e-01,3.8408074527978897e-02,8.5417749080806971e-01,5.0286260619759560e-01,3.0716108344495296e-01
588,7.6799094676971436e-03,7.5596110429614782e-01,7.1297848410904408e-01,7.4286925885826349e-01,4.4458882417529821e-01
589,7.5819227844476700e-01,2.4831477832049131e-01,4.4515662733465433e-01,1.2606010213494301e-01,8.9949887618422508e-01
590,7.1633270569145679e-01,5.3919479809701443e-01,9.0878682862967253e-01,9.1571604646742344e-01,6.3965059537440538e-01
591,4.5529512502253056e-01,4.5360657759010792e-01,1.8686354160308838e-01,4.5320954825729132e-01,2.0442536287009716e-01
592,4.6928991097956896e-01,5.1860577054321766e-01,5.3562796954065561e-01,5.6755465734750032e-01,7.7977278176695108e-01
593,7.3359382618218660e-01,4.7980481944978237e-01,3.0637936480343342e-01,5.9121400117874146e-02,3.1265521980822086e-01
594,8.0746038164943457e-01,8.0977393221110106e-01,8.4078077971935272e-01,7.6970964483916759e-01,8.4221298806369305e-02
595,5.2155799232423306e-02,1.9278694596141577e-01,6.3680778257548809e-02,3.5697027575224638e-01,5.0821844488382339e-01
596,1.7607343383133411e-01,9.7280562296509743e-01,4.8589708656072617e-01,3.9827465824782848e-01,7.3986934218555689e-01
597,9.3354094959795475e-01,2.7815699577331543e-02,7.3077073972672224e-01,9.8285701405256987e-01,1.6792389936745167e-01
598,6.0751324892044067e-01,6.9738454837352037e-01,1.3379302714020014e-01,1.9417763222008944e-01,4.3543465714901686e-01
599,3.4537226706743240e-01,2.9908651951700449e-01,8.9526798762381077e-01,6.8695780634880066e-01,9.7237735986709595e-01
600,2.8006704244762659e-01,8.4456003550440073e-01,2.0100622065365314e-01,9.0600997768342495e-01,2.5858177244663239e-01
601,5.1705678645521402e-01,1.4895929116755724e-01,9.5320404414087534e-01,4.7499957960098982e-01,8.3458650391548872e-01
602,9.4196524005383253e-01,5.7707351446151733e-01,4.2710341047495604e-01,7.0191520173102617e-01,5.6303195841610432e-01
603,1.9841089379042387e-01,4.2840880528092384e-01,6.6465263068675995e-01,1.7909821122884750e-01,3.0147583223879337e-02
604,7.2299806401133537e-02,6.4843018259853125e-01,7.7356043737381697e-01,7.5414058752357960e-02,2.2176038473844528e-01
605,8.1807812117040157e-01,3.5901839565485716e-01,5.7375654578208923e-03,5.5138411372900009e-01,6.8481955956667662e-01
606,6.4094391092658043e-01,9.3141961656510830e-01,5.9441449679434299e-01,2.7756727300584316e-01,9.1732784546911716e-01
607,4.0617813542485237e-01,6.4065935090184212e-02,3.7249031756073236e-01,8.4923467319458723e-01,4.8927135113626719e-01
608,3.7638167478144169e-01,6.8646816257387400e-01,1.0218693036586046e-01,6.5689158719033003e-01,7.1449366118758917e-01
609,6.3948252983391285e-01,3.1901959795504808e-01,8.6463778279721737e-01,2.1197292767465115e-01,1.3079942390322685e-01
610,8.3905551582574844e-01,8.9139375090599060e-01,2.6579945161938667e-01,9.8600768297910690e-01,3.9443546254187822e-01
611,8.2580298185348511e-02,1.0213122144341469e-01,5.1360155548900366e-01,3.8286068756133318e-01,9.5087651722133160e-01
612,2.0866063702851534e-01,8.2212756481021643e-01,9.3490257486701012e-01,3.6163502186536789e-01,7.9733549710363150e-01
613,9.6297292131930590e-01,1.7336795758455992e-01,1.5682677086442709e-01,7.6168510038405657e-01,3.5759267583489418e-01
614,5.1556513365358114e-01,6.0145488940179348e-01,6.9321087468415499e-01,3.4499111585319042e-02,1.1741038132458925e-01
615,2.5030134525150061e-01,4.0600338764488697e-01,4.6103372983634472e-01,5.8882478438317776e-01,5.3752941451966763e-01
616,3.7420033477246761e-01,9.5035073347389698e-01,6.2602441571652889e-01,8.6940062046051025e-01,2.0026137493550777e-01
617,6.0992789082229137e-01,5.2201008424162865e-02,4.0312434453517199e-01,2.5379738677293062e-01,6.4381838310509920e-01
618,9.1157989576458931e-01,7.2174350451678038e-01,9.9366189446300268e-01,5.4226648341864347e-01,8.8020150735974312e-01
619,1.6679197177290916e-01,2.7665774431079626e-01,2.2291057184338570e-01,8.0935386940836906e-02,4.6389762219041586e-01
620,4.2905085720121861e-02,5.5665186420083046e-01,3.3297780808061361e-01,1.6478126775473356e-01,2.8789472393691540e-01
621,7.8546904120594263e-01,4.3981316685676575e-01,5.7150283083319664e-01,7.0420536212623119e-01,8.6777375359088182e-01
622,7.3603873979300261e-01,7.6975618023425341e-01,4.3419508263468742e-02,4.9389511346817017e-01,6.0796746239066124e-01
623,4.9808721523731947e-01,2.3085937742143869e-01,7.9854587186127901e-01,8.7509528268128633e-01,4.7712161205708981e-02
624,4.4995107129216194e-01,7.9597944859415293e-01,4.1658214852213860e-01,2.0644663833081722e-02,9.9995166808366776e-01
625,6.9043460115790367e-01,2.1024198550730944e-01,6.7903389688581228e-01,6.0597422160208225e-01,4.0786417853087187e-01
626,7.7235635183751583e-01,5.0114905834197998e-01,2.0517935324460268e-01,3.1652856245636940e-01,1.7938826419413090e-01
627,2.4757949635386467e-02,4.9359763041138649e-01,9.5298246853053570e-01,8.1008645985275507e-01,7.2841643635183573e-01
628,1.4892163407057524e-01,7.1117950882762671e-01,6.2439030129462481e-01,9.4517368450760841e-01,5.1971378922462463e-01
629,8.9819468837231398e-01,2.8163100313395262e-01,3.4631348215043545e-01,4.3602278921753168e-01,7.2737383656203747e-02
630,5.6459625903517008e-01,9.9026281200349331e-01,7.5774431601166725e-01,6.4730960037559271e-01,3.4025955386459827e-01
631,3.2578738126903772e-01,1.4022411778569221e-02,2.5566278956830502e-02,2.3388310708105564e-01,7.5217224750667810e-01
632,2.9978782683610916e-01,5.9062195010483265e-01,8.1565751787275076e-01,4.5294105634093285e-01,4.7780698630958796e-01
633,5.5983406305313110e-01,4.1070771776139736e-01,9.2756550759077072e-02,9.2813339177519083e-01,9.2878075130283833e-01
634,9.7717655636370182e-01,8.6225898098200560e-01,5.5831031315028667e-01,1.5507519897073507e-01,6.5724525135010481e-01
635,2.2570145316421986e-01,1.3540871348232031e-01,2.8755797911435366e-01,7.2599539346992970e-01,2.4933086335659027e-01
636,9.9832600913941860e-02,9.1787070408463478e-01,1.4727426134049892e-01,5.2853209432214499e-01,2.5432491675019264e-03
637,8.5304339136928320e-01,8.1767499446868896e-02,8.8580029923468828e-01,9.8208816722035408e-02,5.9063249267637730e-01
638,6.8396723736077547e-01,6.3073076028376818e-01,4.8267024662345648e-01,8.2441824302077293e-01,8.2309115957468748e-01
639,4.2565668839961290e-01,3.7256945017725229e-01,7.3779750242829323e-01,3.0231889430433512e-01,2.7006568759679794e-01
640,4.2774502653628588e-01,7.5927219074219465e-01,1.3949174247682095e-01,8.0256920680403709e-01,7.9187211673706770e-01
641,6.8138304818421602e-01,2.3548207338899374e-01,8.9364158827811480e-01,3.2466098014265299e-01,3.6397157609462738e-01
642,8.5581074561923742e-01,5.3835538960993290e-01,4.9057352449744940e-01,5.9847826417535543e-01,9.6322477795183659e-02
643,9.7561216913163662e-02,4.6787337772548199e-01,7.3007506504654884e-01,2.8748067095875740e-02,5.5953283794224262e-01
644,2.2145024128258228e-01,7.4837080109864473e-01,8.3899792190641165e-01,2.2575736697763205e-01,6.8870557378977537e-01
645,9.8192373849451542e-01,2.5589171145111322e-01,6.9223146885633469e-02,6.5482971258461475e-01,1.5567197650671005e-01
646,5.5527004599571228e-01,9.5354054495692253e-01,5.3483699075877666e-01,4.2791461572051048e-01,3.8427285198122263e-01
647,3.0385599285364151e-01,3.9247490465641022e-02,3.1096037197858095e-01,9.5266869012266397e-01,9.6012359298765659e-01
648,3.2058201823383570e-01,6.1977998167276382e-01,6.0105073172599077e-01,7.3361462261527777e-01,3.0892155505716801e-01
649,5.7028233353048563e-01,3.7791077420115471e-01,3.6985010467469692e-01,1.4709457196295261e-01,8.4570931736379862e-01
650,8.9269177895039320e-01,8.3264014218002558e-01,7.8121894970536232e-01,9.3577343598008156e-01,6.1336977034807205e-01
651,1.5394395124167204e-01,1.6871282923966646e-01,2.1666279062628746e-03,4.4493189547210932e-01,4.1272248141467571e-02
652,2.7861474081873894e-02,8.8823638670146465e-01,4.2436788603663445e-01,3.1030619516968727e-01,2.1048498339951038e-01
653,7.6877223514020443e-01,1.1505613662302494e-01,6.7119344230741262e-01,8.1680187676101923e-01,6.3463236484676600e-01
654,6.9420188292860985e-01,6.5987328346818686e-01,1.9727881718426943e-01,1.0621321108192205e-01,9.0605059266090393e-01
655,4.4666450098156929e-01,3.3975699823349714e-01,9.6070621721446514e-01,5.2089109458029270e-01,4.3908612709492445e-01
656,4.9593736510723829e-01,6.4902532380074263e-01,3.2508037146180868e-01,3.7536376714706421e-01,5.1437347009778023e-01
657,7.3868444096297026e-01,3.4450734313577414e-01,5.7923110947012901e-01,9.9411014188081026e-01,7.8993237577378750e-02
658,7.8276224527508020e-01,9.2835278250277042e-01,5.1207868382334709e-02,2.0445471536368132e-01,3.1929471157491207e-01
659,4.5115911401808262e-02,7.7142907306551933e-02,7.9071042407304049e-01,6.6502305679023266e-01,7.7405262459069490e-01
660,1.7098262533545494e-01,8.5907108057290316e-01,6.4949594996869564e-01,5.8071565162390471e-01,9.7404250130057335e-01
661,9.0689327195286751e-01,1.4836412761360407e-01,3.7972016353160143e-01,4.1993169113993645e-02,4.3285782542079687e-01
662,6.1455341987311840e-01,5.6399656459689140e-01,9.7031970228999853e-01,7.5355839729309082e-01,1.6910457424819469e-01
663,3.7007065676152706e-01,4.3147564679384232e-01,2.4644218757748604e-01,3.6915418971329927e-01,7.3778460640460253e-01
664,2.5544519629329443e-01,9.7974831610918045e-01,9.1143378242850304e-01,8.8574471883475780e-02,2.3447093553841114e-02
665,5.0994057115167379e-01,1.8675636500120163e-02,1.8023226317018270e-01,5.3425637446343899e-01,5.6869105808436871e-01
666,9.6853638906031847e-01,6.9285249803215265e-01,7.1655628550797701e-01,2.6141565293073654e-01,8.2837048079818487e-01
